name,round_number,damage_type,damage_code,total
cabdf57e-f606-447c-8947-8167110ac52b,4220,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4221,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4222,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4223,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4224,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4225,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4226,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4227,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4228,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4229,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4230,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4231,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4232,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4233,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4234,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4235,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,4236,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4237,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4238,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4239,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4240,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4241,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4242,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4243,Piercing,1d6 + 2,13
cabdf57e-f606-447c-8947-8167110ac52b,4244,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4245,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4246,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4247,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4248,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4249,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4250,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4251,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4252,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4253,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4254,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4255,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4256,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4257,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4258,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4259,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4260,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4261,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4262,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4263,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4264,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4265,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4266,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4267,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4268,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4269,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4270,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4271,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4272,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4273,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4274,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4275,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4276,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4277,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4278,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4279,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4280,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4281,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4282,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4283,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4284,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4285,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4286,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4287,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4288,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4289,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4290,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4291,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4292,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4293,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4294,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4295,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4296,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4297,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4298,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4299,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4300,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4301,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4302,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4303,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4304,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4305,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4306,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4307,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4308,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4309,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4310,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4311,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4312,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4313,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4314,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4315,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4316,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4317,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4318,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4319,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4320,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4321,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4322,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4323,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4324,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4325,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4326,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4327,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4328,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4329,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4330,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4331,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4332,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4333,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,4334,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4335,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4336,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4337,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4338,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4339,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4340,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4341,Piercing,1d6 + 2,10
cabdf57e-f606-447c-8947-8167110ac52b,4342,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4343,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4344,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4345,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4346,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4347,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4348,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4349,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4350,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4351,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4352,Piercing,1d6 + 2,10
cabdf57e-f606-447c-8947-8167110ac52b,4353,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4354,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4355,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4356,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4357,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4358,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,4359,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4360,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4361,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4362,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4363,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4364,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4365,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4366,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4367,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4368,Piercing,1d6 + 2,13
cabdf57e-f606-447c-8947-8167110ac52b,4369,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4370,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4371,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4372,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4373,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,4374,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4375,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4376,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4377,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4378,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4379,Piercing,1d6 + 2,11
cabdf57e-f606-447c-8947-8167110ac52b,4380,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4381,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4382,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4383,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4384,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4385,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4386,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4387,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4388,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4389,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4390,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4391,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4392,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4393,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4394,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4395,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4396,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4397,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4398,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4399,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4400,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4401,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4402,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4403,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,4404,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4405,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4406,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4407,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4408,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4409,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4410,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4411,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4412,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4413,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4414,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4415,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4416,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4417,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4418,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4419,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4420,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4421,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4422,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4423,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4424,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4425,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4426,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4427,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4428,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4429,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4430,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4431,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4432,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4433,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4434,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4435,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4436,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4437,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4438,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4439,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4440,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4441,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4442,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4443,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4444,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4445,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4446,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4447,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4448,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4449,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4450,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4451,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4452,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4453,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4454,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4455,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4456,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4457,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4458,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4459,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4460,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4461,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4462,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4463,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4464,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4465,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4466,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4467,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4468,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4469,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4470,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4471,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4472,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4473,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4474,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4475,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4476,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4477,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4478,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4479,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4480,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4481,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4482,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4483,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4484,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4485,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4486,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4487,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4488,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4489,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4490,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4491,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4492,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4493,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4494,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4495,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4496,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4497,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4498,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4499,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4500,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4501,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4502,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4503,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4504,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4505,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,4506,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4507,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4508,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4509,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4510,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4511,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4512,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4513,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4514,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4515,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4516,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4517,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4518,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4519,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4520,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4521,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4522,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4523,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4524,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4525,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4526,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4527,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4528,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4529,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4530,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4531,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4532,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4533,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4534,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4535,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,4536,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4537,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4538,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4539,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4540,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4541,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4542,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4543,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4544,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4545,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4546,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4547,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4548,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4549,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4550,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4551,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4552,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4553,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4554,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,4555,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4556,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4557,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4558,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4559,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4560,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,4561,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4562,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4563,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4564,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4565,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,4566,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4567,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4568,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,4569,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,4570,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,4571,Piercing,1d6 + 2,5
